21547,আমার বাবার রানের কুঁচকিত বেদনা অয় খুব কিন্তু পাও এখনো বেদনা পাইচইন না। প্রতিবছর শীত অর দিন আমি লেউ ই সমস্যাটা দেখা যায় আর এক বছর ডাইন পায় বেদনা ওয় আরেক বছর বাম পাত বেদনা অয় । আর যে সময়   বেদনা অয় তখন কোমরের বিছা মানে কিডনির নিচে  বেদনা বুদ অয় অনেক এখন ই ধরনের রোগের লাগি কোন ডাক্তারের কাছে যাওয়া লাগবো যদি একটু পরামর্শ দিতা।,
12246,আমার বয়স ৩৭ বছর । আমি জ বাক্কা কয়েক দিন ধরি আমার হারা শরীর কাপের । খুদা লাগলে বেশি কাপে আর ভরা পেটে একটু কম কাপে । আমার পেশার লো । ডায়াবেটিস আছে কি না জানিনা  চেক করাইচি না। দয়া করি কইবা আমি কিতা ওষুধ খাইতাম আর ওষুধের নাম টা যদি কইতা ।,
21736,"আমার বাইচ্চার বয়স ২ মাস ৬ দিন । কিছু দিন ধরি আমরা খেয়াল করিয়ার যে বাইচ্চার মাথাত খুশকির মত কিতা যানি অইচে , খুশকির মত উঠার বাদে ওউ জায়গা লাল  অই যায় আর ফানি পরে । হাত দিয়া ঘষা দিলে ও খুশকি উঠে । এখন আমার করনীয় কিতা ? ই সমস্যার লাগি কি্তা কোন মেডিসিন লাগবো না অটোমেটিক ঠিক  অই যাইব ?",
17306,"আমার আম্মার বয়স ৪৫। তাইন প্রেশারের ট্যবলেট ওসারটিল ৫০ প্লাস খাইন ।তাইন ইদানীং খাইলে, পেট ভরে না। পেট খালি ই অই থাকে আর হাত পা কাঁপে । তাইন অর ডায়াবেটিস পরিক্ষা  করিয়া খানিরআগে ৫ . ৫ আর  খানির ২ ঘন্টা পর ১০ . ৮ পাওয়া গেছে । তাইন অর কিতা ডায়াবেটিস হয়েছে ? কাইন্ডলি জানাইবা প্লিজ । হাত পা কাপুনি আর পেট ভরা থাকার লাগি যদি কোনো ঔষধ দিতা তে খুব উপকৃত অইতাম ।",
12783,"বেটা , বয়স ৩২ বছর । ২ বছর আগে একবার দাঁতের স্কেলিং করাইচলাম  । এখন দাঁত থাকি বিভিন্ন সময়ে রক্ত পড়ে । শরীরটা একটু দুর্বল লাগে । কিন্তু মুখের ভিতরে কোন গন্ধ নাই বা কোনো বেদনা নাই । দাঁতের রক্ত পড়া বন্ধে করার লাগি কিতা করতাম পারি?",
21867,আমার মাঝেমাঝে পেট খামড়য় আর পায়খানা অর । একটু চিন্তা উত্তেজনা অইলেউ মাঝে মাঝে পেট খামরার। আগে গ্যাসের সমস্যা  অইলে ইলান অইতো । কিন্তু আমি এখন নিয়মিত গ্যাসের ওষধ খাই  তার বাদেও অয়। পায়খানার ধরন ফাতলা পায়খানা নায় কিন্তু নরম । এখন আমি কিতা করতে পারি। কোন ওষধ খাইলে  ভালা অই যাইমু দয়া  করি কইবা । ধন্যবাদ ।,
23012,"আসসালামু আলাইকুম স্যার । আমার ফুরির বয়স ৫ বছর । আলহামদুলিল্লাহ অসুখ বিসুখ খুবই কম । মোটামোটি পরিষ্কার পরিচ্ছন্ন থাকে হকল সময় । কিন্তু ছোট বেলা থাকি ই সর্দির সমস্যা । এখনও অনবরত পানির মত আবার পাকা সর্দি নাক দিয়া ঝরতে থাকে যেটা বাইচ্চার লাগি এমনকি আমা্রার  লাগিও খুবি অসস্থিকর । কিতা ব্যবহার করলে ই অবস্থা থাকি মুক্তি ফাইবো , অন্ততঃ সর্দি কমি যাইবো জানাইলে উপকৃত ওইমু।",
3421,"হেলো স্যার আমার বাইচ্চার বয়স ১৫ মাস চলের গত ২৪ ঘন্টায় ৫ বার পাতলা পায়খানা অইচে , প্রতি ৫ / ৬ ঘন্টা বাদে বাদে , এখনো পর্যন্ত কোনো ধরনের ঔষধ খাওয়াইচি না । খাওয়ার স্যালাইন বাদে , আমি তারে এখনো ডাক্তার দেখাইচি না , প্রাথমিক অবস্থা্ত কিতা ঔষধ খাওাইতাম?",
5873,"আস্সালামু আলাইকুম ওয়া রাহমাতুল্লাহ্ , আমি জ ১৪ - ০৪–২০২০ তারিখে আমার সুগার  আচিল ৮ . ৩০ সকালে নাস্তার আগে । রাইত প্রেসার আচিল ১৩৩ / ৭৭ , পালস আচিল ৬৭ , ওজন - ৭৫ কেজি , উচ্চতা - ৫ ' ৫ "" । এখন আমার প্রশ্ন অইলো উচ্চতা অনুযায়ী কিতা আমার ওজন বেশি নি? আর আমার মাঝে মাঝে আখতা  নিঃশ্বাস নিতে কষ্ট হয় আর বুকের মাজে চাপ  দিয়া বেদনা বুদ অয় , এর কারণ কিতা , এর লাগিই কিতা আমার পালস কম নি? এর সমাধান জানাইবা, ধন্যবাদ।",
24065,"আসসালামু আলাইকুম । সম্মানিত ডাক্তার সাহেব , আমার বউর বয়স ৩৫ বছর। গত ৫ দিন আগে তাইন অর জ্বর অইছিল । এখন তাইন অর খাওয়ার রুচি একেবারে নাই , কোন কিছু খাইতে  গেলে বমি বমি ভাব  অয় মুখ তিতা তিতা লাগে , শরীর দুর্বল , সর্দি কাশি আছে। ইলান অবস্থাযত পরামর্শ দিলে উপকৃত অইতাম ।",
2921,আসসালামুয়ালাইকুম প্রিয় স্যার আমি বাক্কা দিন শারীরিক অসুস্থতয় ভুগরাম আমার ঘাড়ের সাইডে খুব বেদনা করচে ইটা কোন সময় ডাইন ছাইটে যায় আবার কোন সময় বাম সাইডে যায় আরেকটা বিষয় ওইল আমার দুই হাঁটুর বেদনা  আমি সাঁতার কাটি আমি হাঁটাহাঁটি করি কিন্তু কেনে ই বেদন । প্রেসার ঠিক আছে।,
13710,"আমার ভাবির বয়স ২২ বছর , ২য় বারের মত বাইচ্চা  নিতে চাইরা, প্রায় ৫ মাসের প্রেগনেন্ট । মাঝে মাঝে  পেটো বেদনা করতো কিছু সময় পরে  এমনেউ ঠিক অইজাইত ইতা ছাড়া আর প্রেগনেন্ট হওয়ার পর তেমন কোনো সমস্যা হইচে না । কিন্তু গত কাইল থাকি তাইন অর জ্বর হালকা মাথা  বেদনা আর শরীর বেদনা । ই অবস্থায় তানরে কিতা সাধারণ জর ঠান্ডার টেবলেট দিতাম নি  না অন্য কিছু করতাম। দয়া করি যদি জানাইতা",
15767,"আসসালামু আলাইকুম , আমার বয়স ৩৩ , ওজন ৬৭ সকাল ১১ টার দিক থাকি আমার ডাইন কাঁধের নিচে মাংসপেশিত আর ঘাড়ও শিন শিন করি বেদনা করের ই বেদনা ডাইন হাত পর্যন্ত করের , ঘাড় ঘুরাতে খুব বেদনা করে। ঘাড়  নড়াচড়া করতে বামদিকের ঘাড়ে খুব বেদনা লাগের ডাইন দিকের সিনাত  বেদনা করের  , শরীরের তাপমাত্রা নরমাল আছে , খালি পেটে সুগার ৭ , কোলেস্টেরল অর  প্রবলেম আছে , পেশার এর প্রবলেম নাই , ধূমপানেরও অভ্যাস নাই । বেদনা নিয়ে বাক্কা কষ্টে আছি প্লিজ পরামর্শ দিলে উপকৃত  অইমু  ।",
15941,"গত কাইল রাইত আখতা করি আমার বউ খুব অসুস্থ অই জাইন যেটা দেখিয়া আমি ডরাই যাই আর আখতা  করি বুকে বেদনা শুরু  অয়  লগে বুক ধড়ফড় করতে থাকে । শ্বাস নেওয়ার পরিমাণ বারি যায় । সারা শরীরে অস্তিরতা কাজ কর , বইয়া আর হুতিয়া এবং কোন শান্তি পায় না । ই বিষয়ে অনুগ্রহ করি  পরামর্শ দিলে কৃতজ্ঞ থাক্মু।",
3854,"ফুরিনতর মাসিকের বাদে কোন দিনগুন যৌন মিলনের লাগি নিরাপদ ? আমার বউর গত মাসের ২৮ তারিখ মাসিক শুরু অইচে , গতকাইল রাতে ( ২১ তারিখ ) আমরা জন্মনিয়ন্ত্রণ পদ্ধতি ব্যবহার না করিয়া সহবাস করি । এখন কিতা ইমার্জেন্সি পিল খাওয়ার প্রয়োজন আছে নি ?",
19068,"আস্সালামু আলাইকুম , আমার মা , বয়স ৫৫ বছর , ২০১৪ সালে একটা মাইল্ড স্ট্রোকের শিকার অইন । তখন তাইন অর প্রাথমিক লক্ষণ  আছিল বাম হাতের কিছু আঙুল অবশ অই যাওয়া বা ঝিনঝিন একটা বুদ ফাওয়া । এর বাদে  মুখ বাকি যাওয়া আর কথা কইতে সমস্যা হওয়ায়। আমরা তা্ন রে হসপিটালাইজ্ড করি । বর্তমানে তাইন সুস্থ আছইন । কিন্তু ২৯ মে তাইন অর আবার হাতের আঙুলও আগের মতো বুদ ফাইরা  । ইতাছাড়া আর কোন সমস্যা দেখা যার না । আমি জানতে চাইরাম , তাইন কি্তা আবারও স্ট্রোক করলা নাকিতা ? বা এখন আমার করণীয় কীতা ? ধন্যবাদ ।",
17994,আমার হাঁটুত কাটা দাগ আছে । ইটা গত কয়েক বছর আগে থাকি আখতা করি আমার দুই পায়ের হাঁটুত কাটা দাগ বাইর অয় । আসলে আমি সেনাবাহিনীত যোগদানে করতাম ইচ্ছা । কিন্ত হখান হাঁটুর দাগের লাগি সমস্যা করে । অই ই দাগ দূর করার লাগি ঔষধের তালিকা দিবা দয়া করি । অউ দাগ আমার স্বাভাবিক জীবনও সমস্যা করের না । কিন্তু ই দাগ মুছি গেলে আমার চাকরিত যোগদানে সুবিধা অইব । ধন্যবাদ।,
5449,আসসালামু আলাইকুম আমার বাবার বয়স ৫০ বছর । আখতা কিছুদিন ধরি তাইন অর ডাইন হাতের কুনুইয়ের গোড়াত  খুব বেদনা বুদ ফাইরা । জয়েন্ট এর  খান্দাত । এমনকি মাঝে মাঝে চা এর কাপ উচা করতেও  ফারইন না বেদনার লাগি । রাইত ঘুমের  মাযে বেদনায় কাত্রাইন । ইক্ষেত্রে  বেদনা ৭ - ৮ দিন ধরি চলের  । প্রথমে  ভাবচিলাম এমনেউ কমি যায়। কিন্তু  করনার লাগি তেমন কোন ডাক্তার এর কাছেও যাইতে পারিয়ার না । উপজেলাত বাড়ি হওয়ায় কোন স্পেশালিষ্ট ডাক্তার ও ফাইতাম না । ধন্যবাদ মনোযোগ দিয়া পড়ার লাগি ।,
15574,"আমার দাত অর পাটি নিচের দুইও দিকের শেষ মাথাত দাতের মারি ফোলিয়া রইচে, খুব বেদনা করের । দাত দুইটা সম্পূর্ণ উঠচে না । ২ / ৩ মাস বাদে বাদেই ই সমস্যাটা দেখা  দের । লবন পানি দি্যা কুলকুচি করলে সামান্য আরাম লাগে কিন্তু বেদনা বা ফোলাটা কমের না । কোন ঔষধ খাইতাম ?",
15923,"আসসালামু আলাইকুম , আমার ব্লাড গ্রুপ এ পজেটিভ , আর যার সাথে আমার বিয়ার কথা চলের  তার ব্লাড গ্রুপ এ নেগেটি। জামাইর পজেটিভ , বউর নেগেটিভ অইলে মৃত বাইচ্চা জন্ম নেওয়ার সম্ভাবনা থাকে নাকিতা ? ইটার কোনো সমাধান বা চিকিৎসা আছে নি ?  ধন্যবাদ ।",
13976,আমার বইন অর ফুরি  16 বছর বয়স । আখতা গতকাইল দুপুরে অজ্ঞান অইয়া পড়ি যায় য়ার দাঁত লাগি যায় । বহুত ভাবে চেষ্টা করার বাদে   তাইর জ্ঞান ফি্রিয়া আয় । অউ সময় প্রচন্ড তাপ বুদ অয় আর  শীতে কাঁপতে থাকে আর হারা শরীরে বেদনা বুদ অয় । তাইরে নাপা ট্যাবলেট খাওয়ানি অর । কিন্তু জ্বর কমের না । তাপমাত্রা ১০১ - ১০৩° পর্যন্ত রেকর্ড করা অইচে । বমি অর দিনে 2 - 3 বার । কুন্তাউ খাইতে পারের   না । আর মাথাত খুব বেদনা আছে । ই মুহূর্তে আমা্রার করনীয় বা রোগীর মেডিকেশন সম্পর্কে যদি একটু  কইতা তে উফকার ওইতো ।,
10631,আমার বউ আট মাস গর্ভকালীন সময় হাই প্রেসার জনিত কারণে পানিশূন্য অইয়া বাইচ্চাটা মারা যায় । গত 13 ই মার্চ 2020 তারিখ ওষুধের মাধ্যমে নরমাল ডেলিভারি করা হয় । এখন আমার বউর পেশার নরমাল । বাইচ্চা নেওয়ার লাগি না । আমরা আবার কবে থাকি মেলামেশা করতে পারমু ।,
16667,"আমার গলাত মনও অয় চাপ লাগি  আছে । কাইল রাইত  থাকি ইলান মনও ওর । কিন্তু কোনো ধরনের বেদনা  বা অন্য সমস্যা নেই । সাধারণত হুতি থাকলে গলার ভিতরের  দিকটা ভাঁইজ অয় , তখন মনও অয় বেশি । ইলান  চাপ লাগা বুদ ফাওয়ায়  মনও অয় নিঃশ্বাস টা গলার মধ্যে  দিয়া যার না । আমার কোনো ধরনের টনসিল বা অন্য সমস্যা নাই ।",
2775,"হাটু বেদনা আমার বয়স ৩৫ , পুরুষ । উচ্চতা ৫ ' ৮  , ওজন ৭৫ কেজি । অফিসও বইয়া কাজ বেশি । তবে ১ / ২ ঘন্টা দাড়াইয়া  থাকা লাগে । প্রতিদিন ৫ কিমি করি হাটি । আমার হাটুত প্রায়ই বেদনা করে । গাড়িত ১ / ২ ঘন্টা বই থাকলেও হাটু বেদনা করে । ই সময় ( গাড়িতে ) একটু বাদে বাদে পা সোজা করলে বেদনা  কমে । এক পায়ে বেশি প্রেশার পড়লে ধরইন  কোনো উচা জায়গা , রোড ডিভাইডার  আর মাঝে মাঝে রিকশাত  উঠতে গেলেও হাটুত বেদনা করে ।",
12845,গত ১৫ তারিখ শুক্রবার সন্ধাত জ্বর আয় । ভিতরে ভিতরে জ্বর  আছিল । অত বেশি  আছিলনা । ১০০ এর নিচেই । এর বাদের দিন পর্যন্ত  আছিল । লগে শরীর ও দূর্বল  আছিল । বাদে আর জ্বর আমি চে না আল্লাহর রহমতে । কিছু শুকনো কাশি রই গেছে । তবে বুকে কফ আছে মনো হয় । এটা কিতা করোনার লক্ষন ? আমি ঘরোয়া টাটা  ট্রিটমেন্ট নিতাম পারি ?,
22278,আসসালামু আলাইকুম । ১ ) মাঝে মাঝে থামি থামি জ্বর অর আর খুব মাথা বেদনা করের আর হালকা হালকা সর্দি আছে । ২ ) আমি এডমিশন পরীক্ষার্থী আমাকে প্রচুর পড়াশোনা করতে অর অতার লাগি ঘুম কিলা নিয়ন্ত্রণ করতে পারি আর কতটুকু ঘুমাইলে স্বাস্থ্য ভালা থাকবো ? ৩ ) রাইত জাগিয়া পড়া কিতা স্বাস্থ্যের লাগি ক্ষতিকর ?,
11850,গর্ভবতী মহিলার পায়ের রগ  ফুলি রইচে বাক্কা কিচুদিন ধরি ।  ফুলিয়া এক লগে  গুটির মতো অই গেছে  আলাদা আলাদা লম্বা করিয়াও আছে । দুই হাটু ভাইজ করিয়া বইলে অনেক বেদনা করে । কিছুকিছু ঔষধ খাওয়া অইচে কিন্তু অবস্থার পরিবর্তন নাই । গর্ভকালীন সময় ২৫ সপ্তাহ +।  খাইতে ভালা লাগে না । পুষ্টির অভাব আছে অনেক । ডাইন পা এর দিকে বেশি সমস্যা । ই সমস্যা প্রায় দুই মাস ধরি । পায়ুপথে ৫ / ৬ বছর আগে মাংস বারি যাওয়ায় অপারেশন করা অইচিল । ৭ / ৮ বছর আগে শেষ বাইচ্ছা ওইবার সময় সিজার করা ওইচিল ।,
13467,আমি গর্ভবতী । ৩৬ সপ্তাহ চলের । গত ৫ - ৬ দিন ধরি আমার হারা  শরীরে প্রচন্ড চুলখানী বুদ ফাইরাম  । এত বেশী চুলকায় যে চুলখানি শুরু করার বাদেও আমার নিজের উপরে নিয়ন্ত্রন থাকে না । চুলকাইয়া রক্ত বাইর অই যায় তারপরেও চুলখানি থামে না । ইলান অবস্থায় কিতস করনীয় ? ই অবস্থায় কি্তা কোন অষুধ খাইতে অইবো নাকিতা  ইটা কিতা এই সময় স্বাভাবিক ?,
20566,"প্রিয় স্যার / ম্যাম আমার খানির তালিকাত প্রতিদিন সকাল  ঘুম থাকি উঠিয়া ১ গ্লাস ১০ টা কাঠ বাদাম  আর ১০ টা কিসমিস  ভিইজাইল ফানি খাই আর ই ভিজাইল বাদাম য়ার কিসমিসফানি খাওয়ার বাদেউ খাই । এর বাদে ৩০ - ৪০ মিনিট পরে ১ টা ডিম সিদ্ধ ৩ টা রুটি আর ভাজি ,২ টা কলা খাই এতে কিতা আমার সকালের খানির পরিমান টা বেশি অই যার নি?",
2252,"স‍্যার , আমার আর্লাজিক রাইনাইটিস আছে ।কিন্তু প্রতিরাইত একটা করি আলারিড , আর মান্টিলুকাস্ট খাওয়া লাগে একরাইত না খাইলে বাদর  দিন নাক দিয়া অটো পানি ঝরে আর ঘনঘন হাঁচি পরে যেটা অনবরত চলতেই থাকে । তো গতকাইল থাকি গলা খুব বেদনা  করের এখন কিতা ঔষধ খাইতে পারি ? বয়স ২২ বছর প্লিজ স‍্যার জানাইবা।",
4940,"স্যার আমার ৩ মাস আগে আখতা করি বুকে শ্বাস নিতে কস্ট অয় , আখতা করি গলা সুখাই জায় , আর শরীরে শক্তি পাইনা বুক থাকি গলা পর্যন্ত অবশ বুদ অয় । এর পরে আমি মেডিকেলে সার্জন ডাক্তার রে দেখাই , সেখানও তেমন কিছু কইন না , ঔষুধ খাইবার লাগি কইচলা কিছু ইতা খাই । কাইল আমার আবার আখতা  করি ই রোগ টা রাইত অয়, পরে কাইল ডাক্তার কইলা গ্যাস থ্তহাকি ইলান ওয় । স্যার আমি এখন কিতা করলে ই রোগ থাকি মুক্তি পাইমু , দয়া করি আমার উত্তর দিবে।",
2857,আমার ফুরির বয়স ৯ বছর । ছোট বেলা থাকি তার বাথরুমের সমস্যা । সপ্তাহে এক দিন বাথরুম হয় । তাই কয় তাইর   প্রতি দিন বাথরুম লাগে না । অনেক ডাক্তার দেখাইচি । পরীক্ষাও করাইচি । তাইর শরীরে কোন প্রকার সমস্যা নাই । সপ্তাহে এক দিন বাথরুম ধরে  আবার চাপিয়া রাখে শক্ত অইবার ডরে । এর কোন চিকিৎসা আছে নি? ঔষধের নাম সহ জানাইবা ।,
1199,আসসালামুআলাইকুম ! আমি আমার হাত ব্লেড দিয়া কাতচিলাম ৭ - ৮ মাস আগে । এখন হাতের  অউ জেগাত দাগ রই গেছে । ই দাগ দূর করার লাগি আমি কিতা করতে পারি ?  ইটা আমার শরীরে কোন সমস্যা করের না । আমি মেডিসিন ও খাইচি । এখন আমি চাইরাম দাগটা দূর করতাম ।,
4582,"স্যার , আমার বয়স ৩৬ আমি এখলা  আমি মানসিক কারণে আর পারিপার্শ্বিক বিষন্নতা থাকি ইয়াবা অ্যাডিক্টেড অই গেচি। প্রথমে একটা করি খাইতাম দুই দিন বা চার দিন বাদে বাদে এখন প্রায় 6 মাস একটানা 5টা - 7টা করি কাওয়া লাগের  কারণ প্রতিদিন খাইবার প্রবণতায় । আমার খুব ছাড়ার ইচ্ছা কিন্তু গার্ডিয়ান কেউ নাই আর আমি নিজে একলা  ফারিয়ার না। আমার দেখা যারা রিহাব সেন্টারে ভর্তি অইছে তারা এখন ঘুমের ঔষধের নেশায় জড়িত অই গেচে।  ই ক্ষেত্রে দয়া করিয়া  আমারে একটা পরামর্শ দেইন যেন আমি ই ভয়ঙ্করনেশা থাকি বাইর অইয়া আমি তে পারি .",
6990,"বাক্কাদিন আগে থাকি আমার বউর মাথা ঘুরায় আর বমি বমি ভাব করে , মাজে মাজে বমিও করে । স্টিমিটিল , নরিয়াম ১০ খাওয়ানি অইচে । কিন্তু কোন খাম অইচে না । সাস্থ ভালা । প্রেসার ১০০ / ৬০ । আমি একজন পল্লী ডাক্তার । দুধ ডিম সহ ভিটামিন সিরাপ খাওয়াচি , কোন খাম অর না । এখন কিতা ঔষধ দিতে পারি । বয়স ৩০ বছর ।",
24277,"আখতা করি কাজের চাপ অতিমাত্রায় বাড়ি যাওয়ায় স্বাভাবিকের তুলনায় অনেক বেশি পায়ে হাটিয়া চলাচল করা লাগের - যার কারণে দুই পায়ে ( পায়ের পাতা থাকি হাটু পর্যন্ত ) খুব বেদনা করের । ৫ মিনিটের বেশি দাড়াইয়া থাকতে ফারিয়ার না । পায়ের ভিতর গরম ওই যায় মাঝে মধ্যে । পা সবসময় চাবায় , খামড়ায় । ইলান অবস্থায় করণীও কিতা অনুগ্রহ করি জানাইবা। ধন্যবাদ ।",
15914,আমার ফুয়ার  বয়স দশ মাস চলের । আজকে আখতা করিয়া ঠান্ডা লাগছে । নাক দিয়া পানি পরে  আর নাক বন্ধ অইয়া থাকে দেখিয়া মুখ দিয়া শ্বাস নেয় । একটু জ্বরও আছে । কোন কিছু খাইতে চায় না । সন্ধ্যায় আবার একটু বমি করছে । কিন্তু অনেক খান্না কাটি করছে । ইলান অবস্থায় আমি কিতা কর্তাম?,
25842,"আমার ফুয়ার বয়স ৩৮ মাস । গতকাইল বিকাল থাকি জ্বর মনও  অয়  ১০০ - ১০২ । নাপা সিরাপ দের চা চামচ করি দিরাম, জ্বর কমে আবার ৩ - ৫ ঘন্টা ফরে আবার আমি য়য়। হাতের ফায়ের তলা ঠান্ডা আর আস্তা শরীরও তাফ। সাথে থুরা কাশি ও আচে । এখন আর কিতা  ঔষধ খাওয়াইতাম  ফারি পরামর্শ চাইরাম।",
2491,আমার বহুতদিন ধরি মাথা বেদনা। ঘুম একটু কম ওইলে বা জার্নি করলে মাথাবেদনা করে । পড়াশোনা বা টেনশান করলেও ইরকম হয় । কপালের দুইপাশ থাকি শুরু অইয়া  মাথার ভিতরে খুব বেদনা অয় । বেদনা  অনেকটা হার্টবিটের মত প্রতি সেকেন্ডে বাড়ে কমে । মাঝে মাঝে পুরো কপালসহ চোখও বেদনা  করে । ইটা এখন প্রতিদিনই অর । নাপা এক্সট্রা খাইলে কমি যায় । ইটার থাকি পরিত্রাণের লাগি কিতা ঔষধ খাইতাম ? ধন্যবাদ স্যার ।,
23823,"আমি একজন ফুয়া আমার বয়স একুশ বছর থাকি বাইশ বছর আমার শরীলঅ  তেমন কোন রোগ নাই , মাথার চুল খুব পাতলা , মাথাত চুল বহুত কম , সব চুল পড়ি যার , আমি কোন মাস্টারবেশন করিনা , তেল ভাজি কম খাই , তারপরেও ইলা  কেনে , মাথার চুল ঘন করার লাগি কিতা উপায় আমার মাথাত চুল ঘন  করতাম , আমারে পরামর্শ  দেইন আমার মাথার লাগি আমার চেহারা খারাপ অই যার , একটা মানুষর লাগি চুলই সব , আমি চুল  কিলান বাড়াইতাম।",
11701,"আমার তিন দিন আগে জ্বর আছিল যেতা থাকি ভালা অইছি। কিন্তু আমি জ থাকি আবার গলা বেদনা শুরু অইছে। কাইল অফিস খরছিলাম, রউদে ফিরা এক ঘুনটা হাটিয়া যাইতে অইছে। হাসি, কাশি আছে সামান্য পরিমানের। গলা  বেদনা বেশি, কুনু কিচ্ছু গিলতে গেলে ভালাই বেদনা অয় ।",
4375,পিরিয়ডরে ডিলে খরার লাগি পিল খাইছিলাম। মার্চ মাস ২০১৯  সালে খাইছিলাম। এরপর থাকি আমার  হারা মাস পিরিয়ড না অইয়া ২ মাস পর পর অয় । প্রায় ১০ মাসর লাখান অইছে। ইটা কিতা গুরুতর সমস্যা? আমার কিতা করা চাই? যদি কুনু ডাক্টারর গেছত যাইত অয় তইলে ধানমন্ডি ত কুন ডাক্টার বালা অইবো দেখাইলে?,
6345,"তিন দিন থাকি আমার গলাত সামান্য খুসখুসে কাশি আর টনসিলর লাখান গলার ডাইন দিকে সামান্য  বেদনা ভালা করি কফ বাইর অইরা না আর গলার শর একটো মোডা অই গেসে। রেগুলার গরম ফানি, আদা চা খাইরাম, ইতা খরায় সামান্য উন্নতি অইসে। অখন আমি কিতা মেডিছিন খাইতে ফারি?",
6932,"আমার বয়স ২৪, আমি গত বছর চুল সাদা অওয়ার লাগি ডাক্তারর কাসে গেলে তাইন হরমোন টেষ্ট দেন। টেষ্টর ফলাফল পজিটিভ আয় তাইন আমারে শ্যাম্পু আর যে ঔষুদ খাইবার লাগি কইছলা, তাইনোর কোর্স করা  অইচে না  অখন, আমার তাইনোর কাছে যাওয়া সম্ভবও না। আমারে দয়া করি কুন শ্যাম্পু / ঔষুদ সাজেশন খরইন যেতা এ সমস্যা  সারা সমাধান করব... প্লিজ!",
16480,প্ৰায় ২ সপ্তাহ ধরি আমার কোমরর ২ পাশে আর পিঠো বেদনা অর।  বেদনার লাগি আমি  হুতি থাকাতে পারি না বা বই থাকাত পারি না। উঠাবওয়া  করাত গেলে বেদনা বেশি অয়। বেদনার লাগি এইস প্লাস নাপা এক্সট্রা খাইছি। আমার ওজন ৩৫ কেজি উচ্চতা ৫ ফুট। বিপি বেশিভাগ সময় লো ( হাইড্রোলিক ৮০ - ৯০ সিস্টোলিক৫০ - ৬০ এর লাখান ) থাকে। আমি ইনসোমিয়াত ভুগরাম। লাস্ট চেক আপ পর্যন্ত হরমোনাল ইনব্যালেন্স আছিল। আমি এখন কুনো টেস্ট করাত পারি বা এর নিরাময় কিতা?,
20897,"২দিন আগে আমার সমস্যা কইচলাম কিন্তু চোখ বেদনা কমি গেছে, আর ফুলাও, একলা একলা, খালি নাপা বড় খাইছলাম, কিন্তু অখন  সমেস্যা অইছে চঅউক অর মিচের পাতা হালকা লাল অইয়া আছে ইখনো, আগের লাখান নরমাল অইতো টাইম লাগতো না, চক্ষুর ডাক্তার দেখাইমু এর লাগি।",
13550,আমার আম্মার গলাত  ভোকাল কর্ডোর বাম ফাশে খানোর বরাবরে  খুব বেদনা খরের ২দিন থাকি।  বেদনা আস্তে আস্তে বাম দিকর খান আর চোয়াল পর্যন্ত ছড়াই গেসেগি। কতা কইতে ফারইন না বেদনার লাগি আর খাইতে বহুত কষ্ট অয়। আম্মা  বুজ্গরা  গলার মাজে  ঘা অইছে। অউ অবস্থায় খরণীয় কিতা? ইটা কিতা সাদারন গলা বেদনা?,
16383,"স্যার, আ্মার শরিলর বিভিন্ন জাগাত, খাছ কইরা উরু আর ইতার আশেপাশে ছোট ছোট চাকার লাখান অইয়া ফুলি যায় আর চুলখায়। ইটা কিতা এলার্জি অইতে পারে নি? অইলে কিতা  অউসদ খাইতাম পারি। ইটা  মাজে মাজে অয়। আবার আস্তে আস্তে মিলিয়া যায়। (মায়া করিয়া আঁরে প্রশ্ন করবা না। কারণ এখানো খালি আফনাক খালি প্রশ্ন করা যায়, আফনার প্রশ্নের জবাব দেওয়ার সিস্টেম নাই। ধন্যবাদ) (আগর প্রশ্নে আফনে জিগাইছেন কুনু কিচ্ছু খাওয়ার বাদে অয় নি, জবাবঃ না, এমনেতেই অয়। এলার্জি জাতীয় কুনু কিচ্ছু (বেগুন, চিংড়ি) না খাইলেও অয়।",
13050,"আমর নানুর একমাস ধরি ফেট ফুলিয়া আছে, কিচ্ছু খাইতো ফাররা না। দুইটা গ্যাস্ট্রোএন্টালোজিস্ট ডক্টর দেখানি অইছে উনারা কইছে আলসার অইছে গলাত, লিভারো চর্বি জমছে, রক্তো চর্বি জমছে, উনারা ঔষধ দিছইন কিন্ত কোনু ফলাফল ফাওয়া নায় অখনো ফেট ফুলিয়া আছে বেশি কিচ্ছু খাইলে অউ বউত ফুলি যায় কিচ্ছুতেই কমে না বরং বাড়ে আর এই লকডাউন অবস্থাৎ কোনু ডাক্তার দেখাইতো ফাররা না। নানুর ফেট ফূলা কমানির লাগি কিতা কিতা খরালাগব, যদি কোনু ঔষধ থাকে ইটাও সাজেস্ট খরইন প্লিজ দরকার অইলে ভিডিও কল করাতাম পারি। প্লিজ সাজেস্ট।",
26007,আসসালামু আলাইকুম। আমার বয়স ৩৫ বচর। আমি জ মটরসাইকেল ঘোড়া থাকি হঠাৎ করি কোমর একটু বেদনা পাইরাম। বেদনা  কোমরর  ফিসর দিকে ডাইন সাইডে। হাটাত গেলে অয় খাড়াইয়া রইলে অয় বইয়া রইলেও  বেদনা  লাগে।  বেদনা  কমাইবার লাগি এখন ঔষুধ লইতে পারুম। ধন্যবাদ।,
