ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
16096,1.4,22.73,7.41,21.82,20.36,44.52,102.04
13932,1.57,21.92,4.76,23.26,17.63,38.72,80.95
24891,1.88,25.35,7.59,24.69,20.26,38.26,75.61
17134,0.39,16.05,0.0,16.57,8.4,50.9,88.76
15355,1.83,27.27,7.79,25.32,22.09,49.59,89.19
23748,1.54,27.03,4.4,25.81,18.5,31.68,78.26
2113,1.18,21.43,2.11,20.62,13.21,37.31,83.33
6803,1.38,17.14,4.55,15.56,12.95,52.4,88.64
7819,2.66,30.25,7.3,31.65,24.21,39.45,71.43
5832,1.08,12.96,3.28,14.52,11.1,54.74,88.71
24853,1.26,24.1,2.25,21.98,13.85,45.85,78.26
8082,8.5,32.76,12.03,35.56,29.42,41.29,67.14
24093,11.81,39.51,21.69,37.65,36.41,32.93,64.29
20960,1.86,19.48,4.44,20.88,15.74,41.31,83.52
14825,1.01,23.08,1.63,24.0,14.34,40.52,79.03
17987,1.26,17.07,2.27,20.0,12.98,38.04,82.22
1577,2.39,18.56,7.14,15.79,14.04,39.94,84.75
16821,8.04,28.57,12.33,29.73,27.7,38.65,85.29
18244,2.29,23.53,4.84,20.63,16.62,46.76,82.81
26311,11.91,27.66,10.53,31.03,28.68,36.22,78.18
7267,4.55,39.56,11.11,36.36,31.69,27.76,68.52
11833,1.63,24.54,3.85,20.95,15.45,48.99,85.44
25908,3.63,27.16,8.42,24.74,21.61,40.68,80.85
16444,2.57,26.67,8.33,27.4,22.45,42.02,77.03
20409,7.82,33.73,10.87,34.04,28.51,40.62,65.96
4593,2.23,29.41,11.11,29.73,26.47,23.18,75.0
4309,0.59,10.96,0.0,9.76,5.18,56.86,105.26
7324,8.54,36.54,11.94,33.82,31.34,27.93,83.87
23788,1.78,25.97,7.14,25.58,21.05,54.24,85.71
13493,2.3,35.9,8.05,30.68,22.64,38.78,71.74
16360,11.53,36.59,16.09,33.71,30.87,42.05,71.11
24946,1.16,24.44,1.94,28.57,17.63,34.71,82.0
26292,2.42,19.28,4.49,17.58,14.51,41.74,93.02
18851,11.18,29.57,13.7,25.68,24.05,36.95,76.0
13784,2.4,16.16,5.66,16.67,12.94,47.96,86.79
25546,1.21,21.36,3.51,18.97,13.77,48.68,82.76
17133,1.05,9.3,3.92,7.69,7.21,54.68,94.23
20872,0.98,12.5,2.3,11.24,9.28,55.22,115.38
15466,2.56,35.0,6.62,33.99,25.7,36.83,77.03
6718,9.71,25.74,16.9,26.39,26.59,38.08,85.29
19156,11.37,35.05,11.32,35.19,29.99,31.56,67.92
5485,1.31,22.64,4.96,22.76,17.59,37.18,81.67
7759,3.67,29.33,10.0,26.83,23.37,38.75,75.61
4302,3.83,34.15,10.62,36.52,30.94,24.26,74.55
7141,0.6,15.19,0.0,13.64,7.35,54.08,105.0
20081,21.7,35.51,24.81,38.17,38.24,36.1,67.19
17662,23.67,58.28,33.33,53.61,52.3,25.0,47.42
12736,1.41,20.0,4.17,20.41,15.18,44.95,83.67
23007,2.45,21.33,4.44,21.74,17.38,42.44,95.24
14999,0.94,17.74,2.82,16.67,12.4,43.77,97.06
11815,1.82,23.66,3.36,19.83,16.12,46.18,113.73
4614,0.72,17.24,0.0,12.82,7.85,51.89,92.11
20392,1.11,16.98,3.51,15.52,12.2,57.14,92.86
23095,15.69,30.53,18.6,33.33,26.8,46.06,75.0
24746,2.71,13.95,6.82,13.33,14.36,56.6,95.45
20587,0.98,18.75,1.8,17.7,10.86,51.24,84.75
14947,11.82,33.73,12.9,31.58,29.41,38.7,80.0
6159,8.63,23.26,10.31,24.24,22.76,43.98,87.23
7969,1.17,26.67,3.15,24.81,15.86,39.94,85.48
8206,37.08,61.54,42.11,51.55,50.29,22.59,48.98
2364,0.42,12.61,0.0,11.43,5.85,44.81,94.12
3463,9.77,45.0,17.58,45.16,39.3,26.84,67.44
2690,0.87,13.45,1.55,16.79,10.82,51.84,93.65
2101,10.35,35.9,15.38,35.0,31.73,30.87,65.0
24136,14.14,42.35,20.22,41.76,37.72,32.68,59.57
291,8.15,25.58,8.79,23.66,22.34,28.97,95.24
7821,7.69,26.23,8.57,23.94,21.36,40.63,77.78
17443,8.69,33.87,10.53,37.66,30.51,40.47,64.94
11457,6.68,32.0,9.68,28.72,24.47,36.48,74.47
10729,2.13,31.58,11.49,35.96,30.95,36.61,69.77
24167,7.58,37.38,13.56,35.0,32.59,32.2,76.79
15062,2.62,20.22,5.83,20.95,17.05,43.32,82.69
25870,2.26,25.86,4.84,25.4,19.58,38.46,89.83
19893,2.94,25.32,4.94,24.1,18.1,44.64,82.93
5025,1.07,16.44,2.17,12.77,8.92,46.84,87.5
13232,10.53,30.56,13.48,28.57,28.07,49.78,85.71
20099,6.01,32.0,9.27,33.99,29.02,36.68,78.87
13163,12.2,33.96,18.03,38.71,35.18,34.1,61.9
24503,3.57,36.36,12.5,38.6,31.17,32.08,64.91
5268,1.84,16.81,4.55,14.93,13.32,46.98,103.28
18159,3.25,27.5,8.89,26.09,22.62,48.05,80.0
23029,11.29,49.38,20.62,44.44,44.36,23.11,65.96
13053,6.48,30.3,10.34,29.55,27.41,36.24,87.5
16139,3.41,24.66,9.2,26.97,22.77,33.2,75.56
5320,2.43,26.42,6.35,25.0,19.01,39.13,86.89
13463,3.58,27.72,11.01,25.23,23.73,37.33,83.02
14788,38.45,40.82,20.73,62.56,62.66,25.57,40.62
5201,2.9,26.37,6.45,27.37,22.07,36.36,84.44
1508,5.98,30.89,9.94,26.99,21.55,36.03,75.86
18138,2.17,18.82,3.81,13.08,8.23,54.51,90.91
20539,2.52,28.04,7.19,26.95,20.0,40.35,81.16
17817,2.89,29.89,6.32,28.87,18.05,41.56,82.61
13701,2.01,29.31,5.37,25.17,20.85,42.01,97.01
12570,0.39,16.28,0.0,12.03,7.08,64.69,131.48
25429,1.02,19.35,1.96,15.38,11.77,40.07,97.96
6309,3.01,24.62,5.13,22.5,17.21,38.28,80.0
2365,1.21,28.57,2.06,24.24,15.03,30.38,77.55
25994,3.61,32.61,10.53,32.76,29.12,36.15,81.48
26027,5.01,25.0,7.95,24.84,20.33,35.6,78.48
18213,1.29,28.57,2.22,28.26,17.76,41.41,81.82
17058,11.11,30.48,14.04,29.31,28.72,33.97,83.33
8121,3.04,30.0,9.3,28.74,23.74,43.83,85.19
14055,1.92,26.51,7.62,31.78,25.99,35.54,70.37
7874,8.23,22.5,14.12,22.99,23.33,44.39,90.24
7647,9.9,40.86,14.89,39.58,35.79,35.69,69.57
22126,3.57,30.99,10.26,30.0,27.19,35.68,89.19
16209,3.04,29.73,10.99,27.96,28.36,35.0,105.13
12824,1.27,24.49,3.45,25.42,17.38,34.95,79.31
14762,11.13,44.23,21.24,45.22,40.59,24.91,55.17
23793,1.66,21.05,3.39,17.88,13.39,50.41,83.7
26321,14.26,39.62,15.79,41.38,37.9,32.22,69.09
11532,2.74,34.95,5.36,31.58,23.71,35.31,73.21
21158,1.11,18.95,2.02,19.8,12.29,49.82,82.69
21834,8.2,35.19,14.29,35.94,31.89,40.64,68.75
17983,2.84,20.45,6.38,22.92,18.82,50.71,80.85
24074,10.39,32.35,15.05,33.68,32.86,30.38,66.67
21197,2.18,24.74,5.84,21.58,16.66,36.66,83.56
15576,5.9,34.85,9.33,30.26,26.57,34.55,83.1
18688,12.14,40.4,20.31,46.15,44.86,30.99,65.57
6616,2.32,26.51,4.3,23.16,18.88,36.48,104.88
13978,5.5,24.11,5.29,25.13,22.93,36.47,83.52
25430,1.66,23.68,7.41,21.69,19.81,40.0,94.74
19676,0.67,12.0,1.5,8.89,6.93,49.14,115.0
21849,1.02,15.38,2.04,14.0,9.91,45.14,93.75
6716,1.38,19.57,5.0,19.67,16.54,48.31,83.87
4799,4.24,36.92,14.63,35.71,34.31,38.43,72.5
23675,0.78,16.67,1.41,16.67,10.85,40.0,97.01
1471,1.7,28.99,6.98,27.27,22.76,43.16,85.37
6811,4.01,32.76,11.69,33.33,27.52,37.1,69.62
17039,7.26,17.95,1.96,21.15,19.96,50.21,97.87
25172,4.2,34.57,13.86,33.01,28.54,38.36,68.52
5853,17.14,51.76,23.76,50.49,48.43,28.21,57.14
8126,1.08,24.72,1.82,21.43,13.18,44.94,82.14
7360,13.91,40.37,19.2,40.94,37.67,25.3,60.0
4124,1.2,20.41,4.76,18.75,13.67,45.06,90.32
6661,1.25,14.29,2.41,18.82,12.88,59.05,90.24
15003,1.18,24.18,3.51,24.14,17.76,46.07,92.45
16803,1.05,20.78,1.96,19.23,12.81,42.19,91.84
14117,2.31,23.81,4.08,20.0,15.63,45.78,91.49
25513,0.55,14.12,0.0,14.43,7.94,52.16,109.3
18861,0.53,12.05,0.0,10.64,5.81,46.43,111.9
13901,2.27,32.0,7.53,29.79,23.5,30.37,71.28
16788,3.47,30.77,10.64,33.33,28.88,44.24,73.91
15673,1.16,10.96,2.67,10.39,8.46,55.8,97.3
17077,1.16,22.61,4.29,21.13,15.9,45.31,84.29
23317,1.32,19.72,2.38,23.26,15.06,42.28,83.33
6288,8.88,32.0,11.43,32.39,28.47,29.43,70.83
11329,1.47,28.57,4.71,22.99,18.28,41.13,92.5
14920,4.69,29.33,12.2,30.95,27.35,30.8,71.43
20119,1.45,32.65,5.22,27.35,18.31,42.14,77.59
17312,1.22,20.0,2.3,17.98,11.85,34.21,84.44
6064,3.25,25.58,9.2,26.97,24.05,35.32,83.33
16807,2.93,27.66,7.55,27.78,21.97,38.46,76.36
20337,1.45,28.07,8.96,27.94,24.93,36.44,85.71
15931,0.55,20.75,0.0,22.4,11.42,29.69,85.25
20711,1.19,26.97,2.06,26.26,16.61,40.5,82.98
580,7.46,22.86,8.39,23.45,21.91,43.95,85.51
12195,8.09,36.36,10.13,32.1,27.04,39.57,77.5
1770,0.47,11.88,0.0,13.01,6.81,50.85,100.0
21547,2.33,27.45,4.92,20.97,16.89,40.0,80.95
12246,2.99,30.95,8.16,28.0,20.15,39.37,82.98
21736,10.62,36.73,12.84,36.04,30.07,31.6,67.27
17306,14.73,43.24,20.47,43.41,40.32,24.55,59.38
